#FASTA	SRS056210.fasta	SRS011132.fasta	SRS019597.fasta	SRS015996.fasta	SRS016033.fasta
#Niche	X	X	X	Y	Y
#Genes	SRS056210	SRS011132	SRS019597	SRS015996	SRS016033
SRS015996.3381|UniRef90_unknown	0.0	0.0	0.0	0.25768321513	0.0
SRS015996.2944|UniRef90_unknown	0.0	0.0	0.0	0.437099161322	0.0
SRS015996.7880|UniRef90_unknown	0.0	0.0	0.0	0.588235294118	0.0
SRS015996.1602|UniRef90_unknown	0.0	0.0	0.0	0.18410041841	0.0
SRS015996.4908|UniRef90_unknown	0.0	0.0	0.0	0.568221070812	0.0
SRS015996.10345|UniRef90_unknown	0.0	0.0	0.0	0.81220657277	0.0
SRS015996.13220|UniRef90_unknown	0.0	0.0	0.0	0.190311418685	0.0
SRS015996.19954|UniRef90_unknown	0.0	0.0	0.0	0.243203526819	0.0
SRS015996.5748|UniRef90_unknown	0.0	0.0	0.0	0.150895140665	0.0
SRS015996.4031|UniRef90_unknown	0.0	0.0	0.0	0.238148984199	0.0
SRS015996.2399|UniRef90_unknown	0.0	0.0	0.0	0.345381526104	0.0
SRS015996.15364|UniRef90_unknown	0.0	0.0	0.0	0.346354166667	0.0
SRS015996.12911|UniRef90_unknown	0.0	0.0	0.0	0.178571428571	0.0
SRS015996.12132|UniRef90_unknown	0.0	0.0	0.0	0.513618677043	0.0
SRS015996.3046|UniRef90_unknown	0.0	0.0	0.0	0.131639722864	0.0
SRS015996.15114|UniRef90_unknown	0.0	0.0	0.0	0.169811320755	0.0
SRS015996.14552|UniRef90_unknown	0.0	0.0	0.0	0.175438596491	0.0
SRS015996.16565|UniRef90_unknown	0.0	0.0	0.0	0.163090128755	0.0
SRS015996.657|UniRef90_unknown	0.0	0.0	0.0	0.173913043478	0.0
SRS015996.13100|UniRef90_unknown	0.0	0.0	0.0	0.185964912281	0.0
SRS015996.16178|UniRef90_unknown	0.0	0.0	0.0	0.233944954128	0.0
SRS015996.16969|UniRef90_unknown	0.0	0.0	0.0	0.304174950298	0.0
SRS015996.8456|UniRef90_unknown	0.0	0.0	0.0	0.401831129196	0.0
SRS015996.2224|UniRef90_unknown	0.0	0.0	0.0	0.146341463415	0.0
SRS015996.17671|UniRef90_unknown	0.0	0.0	0.0	0.596912521441	0.0
SRS015996.11578|UniRef90_unknown	0.0	0.0	0.0	0.144032921811	0.0
SRS015996.1333|UniRef90_unknown	0.0	0.0	0.0	0.139442231076	0.0
SRS015996.17764|UniRef90_unknown	0.0	0.0	0.0	0.316666666667	0.0
SRS015996.5475|UniRef90_unknown	0.0	0.0	0.0	0.176761433869	0.0
SRS015996.7287|UniRef90_unknown	0.0	0.0	0.0	0.573839662447	0.0
SRS015996.13303|UniRef90_unknown	0.0	0.0	0.0	0.191780821918	0.0
SRS015996.19453|UniRef90_unknown	0.0	0.0	0.0	0.181292189007	0.0
SRS015996.4310|UniRef90_unknown	0.0	0.0	0.0	0.14348785872	0.0
SRS015996.1587|UniRef90_unknown	0.0	0.0	0.0	1.26459143969	0.0
SRS015996.16439|UniRef90_unknown	0.0	0.0	0.0	0.276923076923	0.0
SRS015996.11984|UniRef90_unknown	0.0	0.0	0.0	0.271653543307	0.0
SRS015996.20143|UniRef90_unknown	0.0	0.0	0.0	0.265554842848	0.0
SRS015996.15048|UniRef90_unknown	0.0	0.0	0.0	0.209239130435	0.0
SRS015996.5833|UniRef90_unknown	0.0	0.0	0.0	0.628846153846	0.0
SRS015996.976|UniRef90_unknown	0.0	0.0	0.0	0.0717488789238	0.0
SRS015996.538|UniRef90_unknown	0.0	0.0	0.0	0.273148148148	0.0
SRS015996.9585|UniRef90_unknown	0.0	0.0	0.0	0.254020618557	0.0
SRS015996.6509|UniRef90_unknown	0.0	0.0	0.0	0.450342465753	0.0
SRS015996.19779|UniRef90_unknown	0.0	0.0	0.0	0.234042553191	0.0
SRS015996.19147|UniRef90_unknown	0.0	0.0	0.0	0.549835706462	0.0
SRS015996.18197|UniRef90_unknown	0.0	0.0	0.0	0.337295690936	0.0
SRS015996.16463|UniRef90_unknown	0.0	0.0	0.0	0.150655021834	0.0
SRS015996.5736|UniRef90_unknown	0.0	0.0	0.0	0.481830417227	0.0
SRS015996.19111|UniRef90_unknown	0.0	0.0	0.0	0.231625835189	0.0
SRS015996.13551|UniRef90_unknown	0.0	0.0	0.0	0.326666666667	0.0
SRS015996.9166|UniRef90_unknown	0.0	0.0	0.0	0.428260869565	0.0
SRS015996.16765|UniRef90_unknown	0.0	0.0	0.0	0.360824742268	0.0
SRS015996.18017|UniRef90_unknown	0.0	0.0	0.0	0.329133858268	0.0
SRS015996.18657|UniRef90_unknown	0.0	0.0	0.0	0.233160621762	0.0
SRS015996.3694|UniRef90_unknown	0.0	0.0	0.0	0.214912280702	0.0
SRS015996.665|UniRef90_unknown	0.0	0.0	0.0	0.892128279883	0.0
SRS015996.1484|UniRef90_unknown	0.0	0.0	0.0	0.233291298865	0.0
SRS015996.8737|UniRef90_unknown	0.0	0.0	0.0	0.207207207207	0.0
SRS015996.2318|UniRef90_unknown	0.0	0.0	0.0	0.252788104089	0.0
SRS015996.11862|UniRef90_unknown	0.0	0.0	0.0	0.516	0.0
SRS015996.20510|UniRef90_unknown	0.0	0.0	0.0	0.299874529486	0.0
SRS015996.14792|UniRef90_unknown	0.0	0.0	0.0	0.208450704225	0.0
SRS015996.801|UniRef90_unknown	0.0	0.0	0.0	0.272727272727	0.0
SRS015996.7293|UniRef90_unknown	0.0	0.0	0.0	0.237560192616	0.0
SRS015996.10074|UniRef90_unknown	0.0	0.0	0.0	0.275362318841	0.0
SRS015996.14360|UniRef90_unknown	0.0	0.0	0.0	0.318318318318	0.0
SRS015996.7873|UniRef90_unknown	0.0	0.0	0.0	0.422535211268	0.0
SRS015996.3979|UniRef90_unknown	0.0	0.0	0.0	0.243243243243	0.0
SRS015996.13549|UniRef90_unknown	0.0	0.0	0.0	0.156666666667	0.0
SRS015996.16401|UniRef90_unknown	0.0	0.0	0.0	0.117256637168	0.0
SRS015996.16481|UniRef90_unknown	0.0	0.0	0.0	0.22440087146	0.0
SRS015996.6434|UniRef90_unknown	0.0	0.0	0.0	0.0980392156863	0.0
SRS015996.1969|UniRef90_unknown	0.0	0.0	0.0	1.20872546383	0.0
SRS015996.17298|UniRef90_unknown	0.0	0.0	0.0	0.465677179963	0.0
SRS015996.12861|UniRef90_unknown	0.0	0.0	0.0	0.248201438849	0.0
SRS015996.10874|UniRef90_unknown	0.0	0.0	0.0	0.311111111111	0.0
SRS015996.1626|UniRef90_unknown	0.0	0.0	0.0	0.149774774775	0.0
SRS015996.16227|UniRef90_unknown	0.0	0.0	0.0	0.220956719818	0.0
SRS015996.9715|UniRef90_unknown	0.0	0.0	0.0	0.189054726368	0.0
SRS015996.19324|UniRef90_unknown	0.0	0.0	0.0	0.347165991903	0.0
SRS015996.4425|UniRef90_unknown	0.0	0.0	0.0	0.180921052632	0.0
SRS015996.1582|UniRef90_unknown	0.0	0.0	0.0	0.226689000558	0.0
SRS015996.15475|UniRef90_unknown	0.0	0.0	0.0	0.333333333333	0.0
SRS015996.20359|UniRef90_unknown	0.0	0.0	0.0	0.25406504065	0.0
SRS015996.5974|UniRef90_unknown	0.0	0.0	0.0	0.201030927835	0.0
SRS015996.15757|UniRef90_unknown	0.0	0.0	0.0	0.149509803922	0.0
SRS015996.19772|UniRef90_U7KYS9	0.0	0.0	0.0	0.468698517298	0.0
SRS015996.3319|UniRef90_unknown	0.0	0.0	0.0	0.612479474548	0.0
SRS015996.11126|UniRef90_unknown	0.0	0.0	0.0	0.168831168831	0.0
SRS015996.6139|UniRef90_unknown	0.0	0.0	0.0	0.0968586387435	0.0
SRS015996.8953|UniRef90_unknown	0.0	0.0	0.0	0.389598540146	0.0
SRS015996.13854|UniRef90_unknown	0.0	0.0	0.0	0.112540192926	0.0
SRS015996.10133|UniRef90_unknown	0.0	0.0	0.0	0.206730769231	0.0
SRS015996.4956|UniRef90_unknown	0.0	0.0	0.0	0.165540540541	0.0
SRS015996.11697|UniRef90_unknown	0.0	0.0	0.0	0.280487804878	0.0
SRS015996.7036|UniRef90_unknown	0.0	0.0	0.0	0.252873563218	0.0
SRS015996.2305|UniRef90_unknown	0.0	0.0	0.0	0.173796791444	0.0
SRS015996.3609|UniRef90_unknown	0.0	0.0	0.0	0.573839662447	0.0
SRS015996.1336|UniRef90_unknown	0.0	0.0	0.0	0.262172284644	0.0
SRS015996.9045|UniRef90_unknown	0.0	0.0	0.0	0.264695529743	0.0
SRS015996.17908|UniRef90_unknown	0.0	0.0	0.0	0.25884244373	0.0
SRS015996.1024|UniRef90_unknown	0.0	0.0	0.0	0.132	0.0
SRS015996.10517|UniRef90_unknown	0.0	0.0	0.0	0.21198156682	0.0
SRS015996.18477|UniRef90_unknown	0.0	0.0	0.0	0.190150478796	0.0
SRS015996.17338|UniRef90_unknown	0.0	0.0	0.0	0.204419889503	0.0
SRS015996.6035|UniRef90_unknown	0.0	0.0	0.0	0.280898876404	0.0
SRS015996.16177|UniRef90_unknown	0.0	0.0	0.0	0.151376146789	0.0
SRS015996.11230|UniRef90_unknown	0.0	0.0	0.0	0.103004291845	0.0
SRS015996.15542|UniRef90_unknown	0.0	0.0	0.0	0.261421319797	0.0
SRS015996.4590|UniRef90_unknown	0.0	0.0	0.0	0.147186147186	0.0
SRS015996.256|UniRef90_unknown	0.0	0.0	0.0	0.16247582205	0.0
SRS015996.20386|UniRef90_unknown	0.0	0.0	0.0	0.210054753609	0.0
SRS015996.11886|UniRef90_unknown	0.0	0.0	0.0	0.450199203187	0.0
SRS015996.11869|UniRef90_unknown	0.0	0.0	0.0	0.0677290836653	0.0
SRS015996.4584|UniRef90_unknown	0.0	0.0	0.0	0.0743405275779	0.0
SRS015996.13843|UniRef90_unknown	0.0	0.0	0.0	0.144694533762	0.0
SRS015996.12384|UniRef90_unknown	0.0	0.0	0.0	0.162264150943	0.0
SRS015996.14472|UniRef90_unknown	0.0	0.0	0.0	0.316568047337	0.0
SRS015996.17802|UniRef90_unknown	0.0	0.0	0.0	0.205930807249	0.0
SRS015996.10655|UniRef90_unknown	0.0	0.0	0.0	0.168181818182	0.0
SRS015996.2953|UniRef90_unknown	0.0	0.0	0.0	0.578631452581	0.0
SRS015996.16443|UniRef90_unknown	0.0	0.0	0.0	0.230263157895	0.0
SRS015996.11929|UniRef90_unknown	0.0	0.0	0.0	0.123015873016	0.0
SRS015996.11917|UniRef90_unknown	0.0	0.0	0.0	0.174603174603	0.0
SRS015996.3881|UniRef90_unknown	0.0	0.0	0.0	0.369587109768	0.0
SRS015996.683|UniRef90_unknown	0.0	0.0	0.0	1.46864686469	0.0
SRS015996.4511|UniRef90_unknown	0.0	0.0	0.0	0.271542360608	0.0
SRS015996.19986|UniRef90_unknown	0.0	0.0	0.0	0.203730272597	0.0
SRS015996.5950|UniRef90_unknown	0.0	0.0	0.0	0.407692307692	0.0
SRS015996.449|UniRef90_unknown	0.0	0.0	0.0	0.145631067961	0.0
SRS015996.15041|UniRef90_unknown	0.0	0.0	0.0	0.233695652174	0.0
SRS015996.10109|UniRef90_unknown	0.0	0.0	0.0	0.283653846154	0.0
SRS015996.8400|UniRef90_unknown	0.0	0.0	0.0	0.243902439024	0.0
SRS015996.2728|UniRef90_unknown	0.0	0.0	0.0	0.844011142061	0.0
SRS015996.6271|UniRef90_unknown	0.0	0.0	0.0	0.177184466019	0.0
SRS015996.3673|UniRef90_unknown	0.0	0.0	0.0	0.15479876161	0.0
SRS015996.9106|UniRef90_unknown	0.0	0.0	0.0	0.218344155844	0.0
SRS015996.19698|UniRef90_unknown	0.0	0.0	0.0	0.289136013687	0.0
SRS015996.6020|UniRef90_unknown	0.0	0.0	0.0	0.451895043732	0.0
SRS015996.13263|UniRef90_unknown	0.0	0.0	0.0	0.168965517241	0.0
SRS015996.11033|UniRef90_unknown	0.0	0.0	0.0	0.183406113537	0.0
SRS015996.9605|UniRef90_unknown	0.0	0.0	0.0	0.280664002459	0.0
SRS015996.16360|UniRef90_unknown	0.0	0.0	0.0	0.280623608018	0.0
SRS015996.1124|UniRef90_unknown	0.0	0.0	0.0	0.207573632539	0.0
SRS015996.11148|UniRef90_unknown	0.0	0.0	0.0	0.229437229437	0.0
SRS015996.8563|UniRef90_unknown	0.0	0.0	0.0	0.596280087527	0.0
SRS015996.9423|UniRef90_D4HA70	0.0	0.0	0.0	0.265093054925	0.0
SRS015996.452|UniRef90_unknown	0.0	0.0	0.0	0.0916905444126	0.0
SRS015996.9996|UniRef90_unknown	0.0	0.0	0.0	0.150485436893	0.0
SRS015996.12960|UniRef90_unknown	0.0	0.0	0.0	0.622775800712	0.0
SRS015996.20310|UniRef90_unknown	0.0	0.0	0.0	0.241341396372	0.0
SRS015996.19745|UniRef90_unknown	0.0	0.0	0.0	0.344139650873	0.0
SRS015996.17672|UniRef90_unknown	0.0	0.0	0.0	0.21404109589	0.0
SRS015996.8515|UniRef90_unknown	0.0	0.0	0.0	0.215736040609	0.0
SRS015996.5850|UniRef90_unknown	0.0	0.0	0.0	0.133520074697	0.0
SRS015996.4405|UniRef90_unknown	0.0	0.0	0.0	0.13768115942	0.0
SRS015996.12868|UniRef90_unknown	0.0	0.0	0.0	0.302158273381	0.0
SRS015996.6508|UniRef90_unknown	0.0	0.0	0.0	0.119369369369	0.0
SRS015996.532|UniRef90_unknown	0.0	0.0	0.0	0.209745762712	0.0
SRS015996.16898|UniRef90_unknown	0.0	0.0	0.0	0.206827309237	0.0
SRS015996.17808|UniRef90_unknown	0.0	0.0	0.0	0.215460526316	0.0
SRS015996.13511|UniRef90_unknown	0.0	0.0	0.0	0.183946488294	0.0
SRS015996.5538|UniRef90_unknown	0.0	0.0	0.0	0.551073519844	0.0
SRS015996.17988|UniRef90_unknown	0.0	0.0	0.0	0.3470681458	0.0
SRS015996.9711|UniRef90_unknown	0.0	0.0	0.0	0.235	0.0
SRS015996.14440|UniRef90_unknown	0.0	0.0	0.0	0.166172106825	0.0
SRS015996.4500|UniRef90_unknown	0.0	0.0	0.0	0.59829787234	0.0
SRS015996.15374|UniRef90_unknown	0.0	0.0	0.0	0.218181818182	0.0
SRS015996.4152|UniRef90_unknown	0.0	0.0	0.0	0.155821917808	0.0
SRS015996.11040|UniRef90_unknown	0.0	0.0	0.0	0.484716157205	0.0
SRS015996.14407|UniRef90_unknown	0.0	0.0	0.0	0.137313432836	0.0
SRS015996.954|UniRef90_unknown	0.0	0.0	0.0	0.83850931677	0.0
SRS015996.14887|UniRef90_unknown	0.0	0.0	0.0	0.641666666667	0.0
SRS015996.12784|UniRef90_unknown	0.0	0.0	0.0	0.221014492754	0.0
SRS015996.2084|UniRef90_unknown	0.0	0.0	0.0	0.168103448276	0.0
SRS015996.292|UniRef90_unknown	0.0	0.0	0.0	0.147058823529	0.0
SRS015996.1009|UniRef90_unknown	0.0	0.0	0.0	0.100746268657	0.0
SRS015996.2287|UniRef90_unknown	0.0	0.0	0.0	0.143884892086	0.0
SRS015996.10956|UniRef90_unknown	0.0	0.0	0.0	0.68281938326	0.0
SRS015996.13643|UniRef90_unknown	0.0	0.0	0.0	0.237623762376	0.0
SRS015996.17194|UniRef90_unknown	0.0	0.0	0.0	0.259962049336	0.0
SRS015996.10151|UniRef90_unknown	0.0	0.0	0.0	0.114832535885	0.0
SRS015996.12111|UniRef90_unknown	0.0	0.0	0.0	0.346303501946	0.0
SRS015996.19584|UniRef90_unknown	0.0	0.0	0.0	0.288949275362	0.0
SRS015996.4696|UniRef90_unknown	0.0	0.0	0.0	0.416666666667	0.0
SRS015996.4282|UniRef90_unknown	0.0	0.0	0.0	0.865942028986	0.0
SRS015996.1250|UniRef90_unknown	0.0	0.0	0.0	0.321428571429	0.0
SRS015996.18164|UniRef90_unknown	0.0	0.0	0.0	0.283783783784	0.0
SRS015996.8046|UniRef90_unknown	0.0	0.0	0.0	0.140939597315	0.0
SRS015996.170|UniRef90_unknown	0.0	0.0	0.0	0.275985663082	0.0
SRS015996.1088|UniRef90_unknown	0.0	0.0	0.0	0.186495176849	0.0
SRS015996.12458|UniRef90_unknown	0.0	0.0	0.0	0.263157894737	0.0
SRS015996.6097|UniRef90_unknown	0.0	0.0	0.0	0.232746955345	0.0
SRS015996.11100|UniRef90_unknown	0.0	0.0	0.0	0.313043478261	0.0
SRS015996.909|UniRef90_unknown	0.0	0.0	0.0	0.554455445545	0.0
SRS015996.2065|UniRef90_unknown	0.0	0.0	0.0	0.191666666667	0.0
SRS015996.4550|UniRef90_unknown	0.0	0.0	0.0	0.566243194192	0.0
SRS015996.5109|UniRef90_unknown	0.0	0.0	0.0	0.243827160494	0.0
SRS015996.10694|UniRef90_unknown	0.0	0.0	0.0	0.0950226244344	0.0
SRS015996.13758|UniRef90_unknown	0.0	0.0	0.0	0.668831168831	0.0
SRS015996.6734|UniRef90_C0WJF3	0.0	0.0	0.0	0.433654558933	0.0
SRS015996.6861|UniRef90_unknown	0.0	0.0	0.0	0.635024549918	0.0
SRS015996.5114|UniRef90_unknown	0.0	0.0	0.0	0.706359945873	0.0
SRS015996.11201|UniRef90_unknown	0.0	0.0	0.0	0.240343347639	0.0
SRS015996.19362|UniRef90_unknown	0.0	0.0	0.0	0.256256256256	0.0
SRS015996.7676|UniRef90_unknown	0.0	0.0	0.0	0.339378238342	0.0
SRS015996.5028|UniRef90_unknown	0.0	0.0	0.0	0.671388101983	0.0
SRS015996.14101|UniRef90_unknown	0.0	0.0	0.0	0.239130434783	0.0
SRS015996.9982|UniRef90_unknown	0.0	0.0	0.0	0.344660194175	0.0
SRS015996.2110|UniRef90_unknown	0.0	0.0	0.0	0.690677966102	0.0
SRS015996.1877|UniRef90_unknown	0.0	0.0	0.0	0.961538461538	0.0
SRS015996.12994|UniRef90_unknown	0.0	0.0	0.0	0.106382978723	0.0
SRS015996.5655|UniRef90_unknown	0.0	0.0	0.0	0.190744920993	0.0
SRS015996.13431|UniRef90_unknown	0.0	0.0	0.0	0.300675675676	0.0
SRS015996.18371|UniRef90_unknown	0.0	0.0	0.0	0.289548022599	0.0
SRS015996.7938|UniRef90_unknown	0.0	0.0	0.0	0.174986286341	0.0
SRS015996.13145|UniRef90_unknown	0.0	0.0	0.0	0.435540069686	0.0
SRS015996.18553|UniRef90_unknown	0.0	0.0	0.0	0.222963951936	0.0
SRS015996.4950|UniRef90_unknown	0.0	0.0	0.0	0.735632183908	0.0
SRS015996.16833|UniRef90_unknown	0.0	0.0	0.0	0.170731707317	0.0
SRS015996.9923|UniRef90_unknown	0.0	0.0	0.0	0.093137254902	0.0
SRS015996.6648|UniRef90_unknown	0.0	0.0	0.0	0.18793828892	0.0
SRS015996.9308|UniRef90_unknown	0.0	0.0	0.0	1.19832778927	0.0
SRS015996.14399|UniRef90_unknown	0.0	0.0	0.0	0.113432835821	0.0
SRS015996.14091|UniRef90_unknown	0.0	0.0	0.0	0.302180685358	0.0
SRS015996.18685|UniRef90_unknown	0.0	0.0	0.0	0.210526315789	0.0
SRS015996.12409|UniRef90_unknown	0.0	0.0	0.0	0.245283018868	0.0
SRS015996.289|UniRef90_unknown	0.0	0.0	0.0	0.238805970149	0.0
SRS015996.3480|UniRef90_unknown	0.0	0.0	0.0	0.166666666667	0.0
SRS015996.14608|UniRef90_unknown	0.0	0.0	0.0	0.124637681159	0.0
SRS015996.7411|UniRef90_unknown	0.0	0.0	0.0	0.288985823337	0.0
SRS015996.10395|UniRef90_unknown	0.0	0.0	0.0	0.219626168224	0.0
SRS015996.4477|UniRef90_unknown	0.0	0.0	0.0	0.711711711712	0.0
SRS015996.14533|UniRef90_unknown	0.0	0.0	0.0	0.296187683284	0.0
SRS015996.2017|UniRef90_unknown	0.0	0.0	0.0	0.448010269576	0.0
SRS015996.16298|UniRef90_unknown	0.0	0.0	0.0	0.323595505618	0.0
SRS015996.3938|UniRef90_unknown	0.0	0.0	0.0	0.269340974212	0.0
SRS015996.13943|UniRef90_unknown	0.0	0.0	0.0	0.409523809524	0.0
SRS015996.19188|UniRef90_unknown	0.0	0.0	0.0	0.170784103115	0.0
SRS015996.821|UniRef90_unknown	0.0	0.0	0.0	0.120689655172	0.0
SRS015996.8272|UniRef90_unknown	0.0	0.0	0.0	0.236220472441	0.0
SRS015996.15679|UniRef90_unknown	0.0	0.0	0.0	0.605459057072	0.0
SRS015996.8438|UniRef90_unknown	0.0	0.0	0.0	0.389641434263	0.0
SRS015996.8132|UniRef90_unknown	0.0	0.0	0.0	0.336906584992	0.0
SRS015996.4467|UniRef90_unknown	0.0	0.0	0.0	0.189427312775	0.0
SRS015996.4673|UniRef90_unknown	0.0	0.0	0.0	0.0922190201729	0.0
SRS015996.19796|UniRef90_unknown	0.0	0.0	0.0	0.198212835093	0.0
SRS015996.18067|UniRef90_unknown	0.0	0.0	0.0	0.188473520249	0.0
SRS015996.13354|UniRef90_unknown	0.0	0.0	0.0	0.986394557823	0.0
SRS015996.30|UniRef90_unknown	0.0	0.0	0.0	0.191111111111	0.0
SRS015996.15255|UniRef90_unknown	0.0	0.0	0.0	0.250659630607	0.0
SRS015996.7753|UniRef90_unknown	0.0	0.0	0.0	0.258136094675	0.0
SRS015996.16135|UniRef90_unknown	0.0	0.0	0.0	1.03472222222	0.0
SRS015996.18345|UniRef90_unknown	0.0	0.0	0.0	0.558238636364	0.0
SRS015996.17080|UniRef90_unknown	0.0	0.0	0.0	0.160541586074	0.0
SRS015996.71|UniRef90_unknown	0.0	0.0	0.0	0.151624548736	0.0
SRS015996.17981|UniRef90_unknown	0.0	0.0	0.0	0.144444444444	0.0
SRS015996.3430|UniRef90_unknown	0.0	0.0	0.0	0.0705128205128	0.0
SRS015996.19814|UniRef90_unknown	0.0	0.0	0.0	0.351955307263	0.0
SRS015996.20199|UniRef90_unknown	0.0	0.0	0.0	0.258515815085	0.0
SRS015996.10474|UniRef90_unknown	0.0	0.0	0.0	0.162037037037	0.0
SRS015996.3961|UniRef90_unknown	0.0	0.0	0.0	0.305012224939	0.0
SRS015996.16649|UniRef90_unknown	0.0	0.0	0.0	0.324894514768	0.0
SRS015996.14202|UniRef90_unknown	0.0	0.0	0.0	0.242331288344	0.0
SRS015996.3176|UniRef90_unknown	0.0	0.0	0.0	0.277384423157	0.0
SRS015996.5353|UniRef90_unknown	0.0	0.0	0.0	0.593360995851	0.0
SRS015996.20272|UniRef90_unknown	0.0	0.0	0.0	0.374356038924	0.0
SRS015996.13321|UniRef90_unknown	0.0	0.0	0.0	0.16095890411	0.0
SRS015996.18972|UniRef90_unknown	0.0	0.0	0.0	0.301289566237	0.0
SRS015996.19674|UniRef90_unknown	0.0	0.0	0.0	0.297577854671	0.0
SRS015996.15807|UniRef90_unknown	0.0	0.0	0.0	0.250608272506	0.0
SRS015996.12361|UniRef90_unknown	0.0	0.0	0.0	0.162878787879	0.0
SRS015996.15517|UniRef90_unknown	0.0	0.0	0.0	0.203562340967	0.0
SRS015996.3333|UniRef90_unknown	0.0	0.0	0.0	0.369085173502	0.0
SRS015996.16272|UniRef90_unknown	0.0	0.0	0.0	0.425339366516	0.0
SRS015996.14090|UniRef90_unknown	0.0	0.0	0.0	0.404984423676	0.0
SRS015996.1666|UniRef90_unknown	0.0	0.0	0.0	0.163333333333	0.0
SRS015996.7573|UniRef90_unknown	0.0	0.0	0.0	0.164285714286	0.0
SRS015996.10810|UniRef90_unknown	0.0	0.0	0.0	0.0762331838565	0.0
SRS015996.5236|UniRef90_unknown	0.0	0.0	0.0	0.0772946859903	0.0
SRS015996.11603|UniRef90_unknown	0.0	0.0	0.0	0.251028806584	0.0
SRS015996.8799|UniRef90_unknown	0.0	0.0	0.0	0.271727172717	0.0
SRS015996.2505|UniRef90_unknown	0.0	0.0	0.0	0.125698324022	0.0
SRS015996.11549|UniRef90_unknown	0.0	0.0	0.0	0.359504132231	0.0
SRS015996.16882|UniRef90_unknown	0.0	0.0	0.0	0.301810865191	0.0
SRS015996.2343|UniRef90_unknown	0.0	0.0	0.0	0.162324649299	0.0
SRS015996.8906|UniRef90_unknown	0.0	0.0	0.0	0.306501547988	0.0
SRS015996.2241|UniRef90_unknown	0.0	0.0	0.0	0.229268292683	0.0
SRS015996.12167|UniRef90_unknown	0.0	0.0	0.0	0.294573643411	0.0
SRS015996.16979|UniRef90_unknown	0.0	0.0	0.0	0.228174603175	0.0
SRS015996.15961|UniRef90_unknown	0.0	0.0	0.0	0.191943127962	0.0
SRS015996.1191|UniRef90_unknown	0.0	0.0	0.0	0.181948424069	0.0
SRS015996.9518|UniRef90_unknown	0.0	0.0	0.0	0.255102040816	0.0
SRS015996.607|UniRef90_unknown	0.0	0.0	0.0	0.151515151515	0.0
SRS015996.3473|UniRef90_unknown	0.0	0.0	0.0	0.542553191489	0.0
SRS015996.9941|UniRef90_unknown	0.0	0.0	0.0	0.10243902439	0.0
SRS015996.9043|UniRef90_unknown	0.0	0.0	0.0	0.175373134328	0.0
SRS015996.8807|UniRef90_unknown	0.0	0.0	0.0	0.269016697588	0.0
SRS015996.16873|UniRef90_unknown	0.0	0.0	0.0	0.304435483871	0.0
SRS015996.4936|UniRef90_unknown	0.0	0.0	0.0	0.181818181818	0.0
SRS015996.13925|UniRef90_unknown	0.0	0.0	0.0	0.43949044586	0.0
SRS015996.16151|UniRef90_unknown	0.0	0.0	0.0	0.10599078341	0.0
SRS015996.9802|UniRef90_unknown	0.0	0.0	0.0	0.138613861386	0.0
SRS015996.4019|UniRef90_unknown	0.0	0.0	0.0	0.749128919861	0.0
SRS015996.11659|UniRef90_unknown	0.0	0.0	0.0	0.29387755102	0.0
SRS015996.10753|UniRef90_unknown	0.0	0.0	0.0	0.175675675676	0.0
SRS015996.10213|UniRef90_unknown	0.0	0.0	0.0	0.138095238095	0.0
SRS015996.3257|UniRef90_unknown	0.0	0.0	0.0	0.25918503674	0.0
SRS015996.7844|UniRef90_unknown	0.0	0.0	0.0	0.603314917127	0.0
SRS015996.8596|UniRef90_unknown	0.0	0.0	0.0	0.172661870504	0.0
SRS015996.5305|UniRef90_unknown	0.0	0.0	0.0	0.143129770992	0.0
SRS015996.2846|UniRef90_unknown	0.0	0.0	0.0	0.178743961353	0.0
SRS015996.18369|UniRef90_unknown	0.0	0.0	0.0	0.233380480905	0.0
SRS015996.7909|UniRef90_unknown	0.0	0.0	0.0	0.20819112628	0.0
SRS015996.809|UniRef90_unknown	0.0	0.0	0.0	0.321016166282	0.0
SRS015996.3856|UniRef90_unknown	0.0	0.0	0.0	0.221223021583	0.0
SRS015996.13218|UniRef90_unknown	0.0	0.0	0.0	0.176470588235	0.0
SRS015996.1370|UniRef90_unknown	0.0	0.0	0.0	0.217481073641	0.0
SRS015996.11415|UniRef90_unknown	0.0	0.0	0.0	0.138075313808	0.0
SRS015996.998|UniRef90_unknown	0.0	0.0	0.0	0.0836653386454	0.0
SRS015996.12443|UniRef90_unknown	0.0	0.0	0.0	0.857142857143	0.0
SRS015996.4931|UniRef90_unknown	0.0	0.0	0.0	0.681397006415	0.0
SRS015996.14617|UniRef90_unknown	0.0	0.0	0.0	0.168115942029	0.0
SRS015996.15787|UniRef90_U7JWQ9	0.0	0.0	0.0	0.378048780488	0.0
SRS015996.5626|UniRef90_unknown	0.0	0.0	0.0	0.710227272727	0.0
SRS015996.15433|UniRef90_unknown	0.0	0.0	0.0	0.144329896907	0.0
SRS015996.8874|UniRef90_unknown	0.0	0.0	0.0	0.156950672646	0.0
SRS015996.17420|UniRef90_unknown	0.0	0.0	0.0	0.244122965642	0.0
SRS015996.19211|UniRef90_unknown	0.0	0.0	0.0	0.223166843783	0.0
SRS015996.8680|UniRef90_unknown	0.0	0.0	0.0	0.640399556049	0.0
